question_id,idx
0806bfc6942444a2fa2616e6938a7626,165
081ed26f80f82510e044ea8cc3af3fe6,166
0842a815b6f251dac754e227fd9139a6,167
084383614279ef511cd4ff9a05dadc8f,168
0845c4423178f7a178dba8e9dcbfc42d,169
0853b5be673a795c6a3990284e609c98,170
0855fbac998d8bc90ae5f1816cc97e8b,171
085d85e2ecdbd06b516437859969e7a7,172
086b3ac9f3708bf16d3288e73054cbb9,173
08880f21328f838eab71adec82f62eba,174
08aebe12c970e969493b185077757242,175
08aef5816eebb07a39b45ede3c2d31a5,176
08b987181ac0167c4155369a2d6b1e2f,177
08dd16b13c96a91c4cbd32a1e4701823,178
08dde94449dae7ec0ee628b0ad8d6fcc,179
08f540185ab499e70a2eb93b60434278,180
08fa2a9356b429d18d70230b118e1937,181
090982180d2e4e058332a38dee96aa8c,182
09121070da404cd35a56d523f9fcc25d,183
0912de21d619f6eaf443f272c76478f7,184
09141470c09fb68c9760892376ce01b3,185
09170f801f114d9e2729c442b1cdde51,186
09177221d54f960f933cf4ae4cce1a80,187
091941c3a06292f455f5cc191155d878,188
093f7db9ba700a29a8a5cf989ac5258a,189
094e19fe50fc2224ebef294b0a149264,190
095653f6190b820f8285784ce93b1292,191
0985a3385ee8ac83275dcd7101ea24a8,192
09a0af805950ac48991f9eab9650602c,193
09a2ca8725b5e3a7efef0d59a9e95af4,194
09a68d3af7c8e269d526eca4e1a0f42e,195
09acf08c47e8ce66083a56142e6fd51e,196
09b894fc2aa0254f994d4c4930fa0f72,197
09b965c5caa66d2c73b3a0d0ce19de35,198
09ba3a457453838d459665f5d29ebeda,199
09cf8eaad6db781281f39b5f0df9eed4,200
09d02d4fbfe901e814b8b0ca2c3a8ad4,201
09e4f40ecf0d970edadb87e82260e762,202
09e6d3542a0fcb97affedab020ef1da9,203
09ef0c5ea1bb609669acaa691f3574aa,204
09fe45d5c5d2b31615fa8d45e0a70632,205
0a15f304df56b6a95df32bcd60e6ff45,206
0a2bf584e02e3a32541f517696d5f382,207
0a346fa2913edab4cdee704a71ee7495,208
0a37a2e271f63d5a5da9e613883aefa7,209
0a3dbb23a79c74b0dd228574804ab328,210
0a3f13080440cfb59c47e67e951d1d4d,211
0a471714014b613f9112b43662c9dc31,212
0a4aa2a69dcede6098b57a447c147f83,213
0a58d4eb5bb3221289548a4e3d918bc7,214
0a7fad95d2337d5b5663b33359ef4c6c,215
0a8c544bb59b5bd2ba390720e5b02f38,216
0a93c1726608f566c707744b81e03c93,217
0aa2fba0303098fbf951103b68388660,218
0aab613c85b2aa68bc921c694948b793,219
0abf17215fd928cd56be830ff78c251d,220
0afe72ea562248a56aa51e1a4c119d06,221
0b06e271eeb739ec0bf46c6821e988e7,222
0b0d8cad8ca5a6897717832fa3ee587d,223
0b1dd72bf657493f878f441c5a33fa1b,224
0b24631db83038666ea97e35e33f0758,225
0b36279f1ea3ccd7a879dd957714935d,226
0b398d153c683c91be286dcfe0f320f0,227
0b56b1365d590ecf4382affdcb0e9d0e,228
0b6a966c4d3074fe14a7e102fab5c7f0,229
0b72ebe0334a7c93eca2d254bb052869,230
0b771c918b771b71d12ca208a7ce35d4,231
0b7abdcebd6f4ce6e79af26921e3b177,232
0b7fb0fc9606109b5b6130cbf7c8a9bf,233
0b9644695f8e18004425fd05514270e2,234
0b9aafe8aabd0a3f8a1ddf5a34227bef,235
0b9bbb7f6730b690c01c244738a7ae12,236
0bf59586e0bada3305386280606756d2,237
0bfb484adc7d60ed04014c07e5fc9ad3,238
0c048518ecfc4ce4a5660a73a3f617a6,239
0c1196d2e31e09b9c3cec47a35610920,240
0c22d8a8b35500583dc8b7db0f01432c,241
0c289b1a7c5a5c524d08a8c44cb4fada,242
0c2e0694d8716df65b5ef2fd610a97a8,243
0c2f8a5fbf2b009747f88c799b9aa020,244
0c49c2f8f1328393d6296fbf0e67641d,245
0c515f77f91b93b3e62c3de9075c3be5,246
0c7983c395de9d092c109cb4cb2b423a,247
0c83015e9eafd458af951ca1e1b942bd,248
0c8c25e4f3d8df3c85017ab351d2b8a2,249
0c99336b4eebfc05b8f0b8c421f6d335,250
0cbcc43d93bb4351ef4c60ccdc700264,251
0cd952b9f341d784ee00e079bc3c2058,252
0cec0627bffb56e327db7494fe1573f3,253
0cf292e047351eb3695f5fde78a3fd65,254
0cf8e1c2f6f1ab00f323512214b3c8a8,255
0cfcffb340c685a21cfb1ed9b9d7d45d,256
0d04ddf3cc1a5490773ae8a54db441dd,257
0d1b6905878e09882aec4d742deec7cd,258
0d1deba818cbb3216587f4ac9c1ace05,259
0d1e090cf53333a7ef9934257f45e1e9,260
0d2698cc2dff3c93187a3e41fa5d4158,261
0d2e4ebedb429e273e67c9c9ff859584,262
0d3d769e579b16513ec5b5aef164f54f,263
0d439f7299f52d1039a0ce4f4f164998,264
0d6d6150bd4fca624539e21114f7c93e,265
0d6ef2959efcf5e9761747f9edc6874a,266
0d8955ab49afb7b050b01833da6c3a18,267
0d909c7dcd785f4203834a0b03e6b8c8,268
0dcc74a525e695d5c398ceab0856a73f,269
0dd7b7e157db9428bb297e8768adbe61,270
0de3694d392f3bee1b2e92e218baf877,271
0deeae1581db766c7bce7ef2e0d0fd9f,272
0e0c4a91b47d7812a4cbe584982e4f7f,273
0e3de4870bb760580116650c258a4eac,274
0e4928eb27dd5b8248f83b405487ba22,275
0e9250968b13dc0f0c012a9d0c50bab0,276
0e952a9495de9ae795af2456f7abaf5a,277
0ea0c176d8fcce13699ad9b3c4ff6de4,278
0eb1579b6562c336f4c982ec538c56ef,279
0ebf464afe5c01be371205df0a3ad29a,280
0ed62ba01fcf62fbc68906c6d3c5d909,281
0edb2a024ae901e485baf2948e4b7382,282
0efbf11d053fcdee90753cbaa1acc85b,283
0effcd3bca0b97e32a7daec792ca6c81,284
0f046733dff98b2946895a52a2787965,285
0f108aa3de99ad3fcb5a7955363cb9ce,286
0f147aab86e9872ad7b3d4348cb73cbb,287
0f2c78dc0eb8b26b0b544073957014c0,288
0f44af4a054308df0e3df0903cb737dd,289
0f4f25afa1862b598a834ef8d2ea8cb3,290
0f51c04f3e76a9cfb1af962f7da72f87,291
0f66fd3b3c74659dada38f3600b739fa,292
0f67b6f2a943921f3ab12a022618e484,293
0f6bc7e4e9e80e3920ed0273f934f1dc,294
0f882d1d88cb0f201345f25a4c4928b7,295
0f9c3b7cfe1ba00dd3e6c26d4bafc879,296
0fa3b4d6c40e4344ed0c95f4eea0871b,297
0fa5115adde320683835e252d3cfb733,298
0fa7fe562b478abc68817c757999bead,299
0fb189025f37e7582c80a0a0526ceb68,300
0fb9063bc8df1eca7c2152a554426255,301
0fc1c0d6907652e99293dc1809f69fe2,302
0fd3fa669a618040364701448279aa80,303
0ff0e66b41fdb86f97819965188c9a0f,304
0fff993085f25f5049f72286b5fe4552,305
1022f8cac61e5ca40e25996cc0d1d920,306
1039e90ee3282abc2218e853679734f4,307
1054e4cca9249e751eef7774aecb516c,308
108bdc51d2d733ab3ee80d21799a7204,309
1093c5a8643735c0c679d9923d6f0cf5,310
109a4701466088191f2dd4fd4a7f5b72,311
10a19490b35d47933908831aef00b1ac,312
10a73652102af520a3e0ab2cefe945b3,313
10b524e2f4509a7438f1728a7a17935e,314
10c5849c24addcf2f856180fb74942b4,315
10d92cfc39cfcb26704c2a88f36dc087,316
10e51c158e03ef0ed9379c8e3ac984b2,317
10fa62a388c496e5b2704b672dd85118,318
11016710379aed0cc2e9d5e191a37306,319
1111291f0bbc9ce88202001927d3cb0c,320
1135d1f8e86b0f597d35a1b6f6b2465f,321
11542cea4672e3f28bbab75c26884ed9,322
11580105294437731a0ca872ace09a33,323
116b4aceb3e01005bdb0d8d1bb3d6282,324
11713cb48e4eb06249325ffce2b28d07,325
118c6de9681492a92f92f750bf7e6503,326
11974c2a6b4ff0764d8788ea3ed63680,327
119e9fe4c6f3c1a0cd68fc3d7d5d7248,328
11abc3892712ae3781aad8a6d4834158,329
11bc64621a2565f5e770cb1f49a11aec,330
11d7f830e13d318ef32749a7863a48d1,331
11f0560942234813a5ac2bf7ff961bcf,332
11f1e5a73d4351173c4e9222c98ccecf,333
120839933ebe1c5f24851fd98f013b8d,334
120c542444f89bcaa781441bb99252a3,335
12151e0c6833b05fef868e020cfb49b7,336
1228a881d4613c97d3542e4b8f36013e,337
1228c82dc7b890aa2900c18524721dc0,338
1242cf3c81bb9251d26e52a3ee071fd5,339
1248071e702fc0714881cb4f7ca488b3,340
1251ad96cd479fb0a698517e051714b9,341
1253563ac34c3bc7b2a83d4e4e4ec25f,342
125a1588d2d2d5f1a67ee2a25c110b76,343
125c2a2e36f6bf8d3074be970b1cf896,344
125f26bba5d32caf0e02d14a193add49,345
12619e1a09850e741cebaf5af27e7c4c,346
127149d1162fde4ff1fc674bc1e7ee08,347
127e55474dd66b5e3dbf9a130daa8082,348
12af740942b4b73ed76dfa141bc542ff,349
12c7c558a890db8e1003474305b9faf1,350
12e2046c478f298ff5482af29047137e,351
12f665f75289d9b525f12c9327f2592c,352
12fa67f08581564515d1a919509a9a5d,353
1300201f4d50172fd57733624192ef3f,354
13007046ae1896b9844d7731fd45b517,355
1307530cf4d9be58c8bbb3335c8e40ec,356
130bc83429bc6eaa0b4000ec704c8c6c,357
13118353ab37f2acba47b164d3cf79b3,358
13125619b665b484c59c986e2033eacd,359
13208b388aa97d8fdbc1b3f3f7d195e0,360
13231f4200a1744738756bc344d07fb9,361
132523915599e0f1aad15ac7841ef836,362
13269c12bcd1602e16e38a0666c48298,363
13394b5f98d836fa14d579aecf0268a2,364
134145f499a6424ec4b31b8108886d62,365
1369df7bd608af996ca579273e481591,366
1373c4252e97e8dc7d351aa4e8fa4e8d,367
1374bd380269a7ccab39cc96ff924c37,368
13873672835112646e461418f291526c,369
138fb5f4e05aa8621acc108b41b06ff8,370
13ce4b4553a43fa6b21c196e28e69a92,371
13e8bdc12d6b3f6b6ce3b74f0e8b22d0,372
13ea94f72e2450132e6b18a9f4e90b3b,373
13f2e80ef141acfe20bc992e99ffdcbf,374
13f75608b2ffc6121f3c2024cda6620e,375
14011f2ebc95ede623dd7efe5324e4d5,376
14105252e1101406d5c95130e5207bdd,377
1422143663fdf838d4a77b3a5badd0e9,378
1426f18d52678335715838e4fc42cf6e,379
14326d878dfd8fee419ef37c8cee6b47,380
1440eba31d0247b11154f1ba1433c15e,381
14447b949582fd47729adc8bbf3af2a7,382
1453d940a8715d893a3174f504a26d83,383
1467d58cebeb885b0575bc4c3f21dcbe,384
147234011101374913ce36045c6c84ed,385
1475a7126e37ce41c532ab1945406988,386
147ab049dd12838faed4c51c7f36c0dc,387
149bfa2369bf9d33b48bc093e9276874,388
149c8f4f47797dc54c38e77e5df34e19,389
14be394e540676fbf90a7e283f85a6be,390
14c621dddfc13a87d1f30fc20acb07a7,391
14e9a48e0c9c1c6d06766688d99f5729,392
14f1a4b7c05b438eed131d5fb8c4bc06,393
150c0ad068db07698a971b6074a9c0cb,394
151b4ac08c5896881178a01a6d6aaeb4,395
1537103ee05db49c9c4c9dd9e3e2a6de,396
1537a4531272205aa697a9fe408be853,397
153818ec4e82408f7c30980848623e30,398
1552cecae554957d0e0648bc1413162c,399
1560ca5aff97765632fdcd50eb0bc639,400
156107ae59e387ace5ba420d71b37bbf,401
15611dd27a27e10510d311505b1def6e,402
1578aaffb3e3e17994e510bf08ad1994,403
1598ca602ab7289c17d88e9d7a2d286a,404
159b2951ac70fab96f8ab3d2ff6147f2,405
15aded0d8c35427118aff1814b417e43,406
15c6151740805e72332caea199ef3b0c,407
15ca6e00e85e0d8dbdb3cd4bdfe288a9,408
15caba8ddaa1632e9a5f68e28f935d97,409
15de8e1550a80946eace7a55ebedd7a7,410
15f202981f256df02d64661cda95d7f7,411
15fe3d2dd282aa0e64e7ef4b97c1c5e7,412
1609146ebdf594c113bbe04e205b6654,413
160af31bf917b65bcea40f2792265429,414
160b1389544d39245833b0335c52e499,415
161ae7ea7bc4deb4066fc25f5e461b52,416
163b9c0daee6ca8f18cb7e0007d23244,417
16451ceb031131b50d52f1d1446aeb85,418
1646475c5f8cfbdb8b527ab163eaf446,419
165778dc45fa817a92b293cb591991d6,420
165c7ef653a4ab38cee5039538406fd9,421
1671cc22020df82e25588e71ab755af6,422
167277a5a52dd1b037b40c620194d194,423
167b22edbe064cc7e91f5f0a29f89f3d,424
1694e05611fdaf8dae842cb80e0e445e,425
16985df4e7fa4c1e620d557d61b8777a,426
169c0e1f973a2c0f9a6adf673650b24a,427
16a0f0c7ff8575a661c2c498d61fadc1,428
16bdd5bf5f5ccf8210a9a0b26c38f633,429
16cb52c0f60d20b94b94679350b5d70c,430
16ced3078a4fe2eb3a018143f895a79b,431
16e29d77ce7f3a70919c6134a3b0aad6,432
16e6ea05001fd4fb5538f17b904aff81,433
16f1177b54c7e675a0c4801be5576e12,434
16fb1684247d9981e98a88881e052467,435
172ea427812d86d39607598e365c5375,436
1744652316d4b12d3f3f9c0b53318a83,437
17468be512189aad13ebebc1e75f62f6,438
17554000e248b86ccf3034b40b01f374,439
176c59c7423b67f29eb4a9edb01b7b61,440
177724cb1a0d5d494d6daec607c9cb80,441
177a5e347ea96b334410778dde724d22,442
17827694210d6a3b875aedf6b2bd5071,443
1783ea604923017fd4fa5e8eff53d314,444
1791ab7e4bc3499f634456cc31996845,445
17a693e333bbe87a1da28bb738dede42,446
17b683286e966856ff5fd2518996b99c,447
17bf407af1dd9e8629855a91b881f6ce,448
17c6d53f284420f077020b7dc8cdbce3,449
17c814bb5b6059996038546e9d766b1a,450
17cfb6c0c59e1621f9ad981eddcaf899,451
17dccd86933a54312f89bd62054b4bfe,452
17e089bd9281b4ddb88ad09707deedb6,453
17e33b52047fa249568f910d23f2bee0,454
17f548b76939acc838c5f3e07b45d83e,455
17fb5294ee19461bab0c73ac825d4a71,456
181916c4e30d6019b22da5220f983c8e,457
181a5d883debe72d32904e1ca688f8eb,458
1829439a3c00ebd0c25bb19987415689,459
185bd8dafd7d93a88913befdcd307831,460
187fc3732ddde7654772c9ee73c28a5a,461
18885730f8fd90a52583653f89a3507e,462
1893fff76f7a9b850c17ca8a41cef808,463
18a1f554bf4c6e6a5c73b41d65ced9b9,464
18afc34c4031b4f0b4351d68afaebe22,465
18bf2ddada60f07560a873d5b7caedb5,466
18c23f6c141c479d4528b5762bb11e76,467
18cc7a77ea7bf0dc4f17bae211797cea,468
18cc7e45db9d6ee3bfcb520e9a31de83,469
1918472dcd5d5cca1c0c25ad9e544772,470
191d86d24287a2db1872fdf59191d3c7,471
19315d1437934761b3f1886a07ab92b0,472
1937a73d3eb31c50fa1db99027409752,473
194e8ea663600659b12deb279a2bf9bb,474
196559ae425d7bf4442ba43a43e3d5c7,475
196d90dc958eb0a20df4b15aab716e11,476
1979ee303c5facc187d3e658866e9ed7,477
198fa0b141cce77eba06a6d26e32b21c,478
199d72d0721dcb1cc2e163558260ef26,479
19aeaf27f2d6829004ffa18900b88ba1,480
19ba6083f6320ab0f399cf611d74bb41,481
19ce317266b67a77bc66c52ab44b26ba,482
19dab47ad11f6534467615c7b25d89c1,483
19de26f93c0740121645a467c70bd8ab,484
19e94378ea6c32bb7eb42c338fadd6b3,485
19eabc20bb17bfa05cd584dc2d250c24,486
19f694d73829f9c7bce1d9426958dd60,487
1a04340f87d54ad57f90c2cd870fb868,488
1a10692a47a9edc02090041ce4caa7bf,489
1a1fa12cd815df7e6d608d4a4ee0580a,490
1a266bdff0d42a476b047607a5fd8085,491
1a2ac4cc97d6747da50b80ddd54e1c35,492
1a33f780356c0f95e8f23786334ecd44,493
1a3799a996d698c3a59259538e122c3a,494
1a4613ee2bae6dab5ef8d4961b0b3f0d,495
1a4d5e08f5368dc11fcbf8337132fd64,496
1a55436f0106785557bd08e5a1cb3981,497
1a6820431f955be6d23bf7218969f4d9,498
1a6b3c4d2be73f8e81a3251051d84adb,499
1a70a4215d5b8cec5acaa9168347f35b,500
1a74aa878961b5df3b4974efb4ba464e,501
1a7b374e7e0e7a419984c8f595c63e58,502
1a7fecec2dfbc46f0988c8527506b41c,503
1a857a7e980ccf2364bc5dc292dcdab9,504
1a932f47378421acca12394fc4105a96,505
1aa3cd4feb3150f0e1af217d19b071c4,506
1aaf4f93f4996ecaef07a9268fffc15b,507
1ace3d6e93b644e3e8858debb10e38ab,508
1ae8ec278966d339267b529bbadc46f5,509
1aeb6c2f23e5a21262f5738441bbf5a4,510
1b0cee236bb831a4a2bb9aca467c19cf,511
1b0d6e12bd896f39b7dffbb549c4407e,512
1b1a7324d9c66c9d2cbc1a7021d561e7,513
1b26bab48c55127c3db2382b00427511,514
1b3ffbd5a2a91f271a6282cccdd33571,515
1b4c56896bdd0f1c1304dde196169e76,516
1b52223d4ebd9ee162c32ac3c2f8d7ce,517
1b7089168a5173847a42ee267be657e0,518
1b7dc0d5e76d1bc508e044702978eef8,519
1b7fb86f5d9b0f181ce60b63f6f25162,520
1ba757161761c4972760a3072c8af2d7,521
1bb58edc9c746fd0604e054123295b65,522
1bc364e55dfc9f1d1106c19155bd151c,523
1be661b3aae4864e58da8d87d6e49cd6,524
1be6c2797ca91f0404680a30aadfcebf,525
1c00c2c9fa30bb74df80cf4f4be1ec71,526
1c13c2859147fec9915a384ca5b4b8c5,527
1c1e5e85e71278d30620b0716fb18ebe,528
1c2d5e698bbfe3b0e5a49d203f67b221,529
1c3c2e45ebe3247ad080c308f3cf0bcb,530
1c43896eca245a611abf7469df3d5a97,531
1c44e880d0578d846a63b29233a0ba75,532
1c4e6ce73d890613e4ae8fb4a850828a,533
1c53966b14eea95c9abf943d662dfe34,534
1c633f81bed0e88de3318de7460ed073,535
1c75bffb7406d176db7a83d22b461e1a,536
1c7ce4cb136d6200bd55270cf25dded0,537
1c7e1625b467189e0fcbe1dcfe27a887,538
1c9b378e939f85f40165fe92ff8416a8,539
1c9f8448061aebb6cabf557c8d3c3951,540
1ca1713b4feef06c4d8cd3ce67826044,541
1cbc3cf185e24905dd482e8dbeb025eb,542
1cd3367a885643a970e113fe6c56fa38,543
1cdf253d97a8826efe01aa4999bc5911,544
1cea7dc5c3e24f4df2ccc2516ff72647,545
1d035991dce2548b0b18f9a335c181c8,546
1d08f60f126a576d73f72d7190c32887,547
1d20a71e85573beae7e8eb902d0d5f43,548
1d27a61ec191370529e17422e8c93c32,549
1d37f1f4caf8825924edf93f12c5062a,550
1d39e632f3a5a996031eee4686e40ed3,551
1d43e43ac8d75ecfca8d30a34aeecfe4,552
1d4f49534f8c9fef51928ea250df651c,553
1d5b400350f5ab9f30487b98d26c969b,554
1d5fa8818b486dac5ef7039b6fc7bfa0,555
1d616c847e695db58e8f465087550fd6,556
1d64e05b2003dd1a35d971760b106328,557
1d7fb2d97ea5aa8e89d3e3a1788fd55d,558
1d8f52f28ac1d8d5fb5e4626d002154f,559
1d9738fdd940308b6c8db0ebe8d7bb54,560
1da209b9655f67bbbc1c1b1c5f80d6f3,561
1da9dcf17e8adda061884cc3bac0fdc0,562
1daf4a60d89e9a401a838b046f3230e6,563
1dbafd03413615b0156f595f869da3d7,564
1dcdfeeda430534f09c2e3c9ac60e6bd,565
1dd7e6e86ab4379c9478314a927fd0dc,566
1ddec23efeae3132d10b135270716665,567
1df655b6d85dd7e383b915170a547e09,568
1df80ea26444a14dd9724859598626a1,569
1dff618b0fb9ea30814b630a0ea47566,570
1e0b3f913875c7464670224a74350ac4,571
1e199154e73b0d8e41e25d775d532191,572
1e1e3948bdafc363a47d49f0e6917266,573
1e225ae6aae4426f8882ce591bcd8033,574
1e247cb66a150e82e33eea53e7728621,575
1e495acdafd165d54cd25ae9fe97589b,576
1e4d8ad8c3d8b9c87daffa82f6ac25a2,577
1e4eaa25f5f853ecfacfc728514e0753,578
1e53b57f4ce2daa7ce347717db76779a,579
1e544ac7341fbb439f1cf08759414229,580
1e605b013b64a8814c22d53e7a930b8c,581
1e633e24cd4b296d41b0ddda807d6373,582
1e65bd92f740861ef03a56583c73c16c,583
1e667798990fe9ea74cea3bd42b4edc3,584
1e7c5e3e60f69bf20578b56722474e2d,585
1e850ffc481868271feb67cd20ea8411,586
1e8576492bf513c1cbca5d1a4572d989,587
